run,job_id,account,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,seed,epochs_done,epochs_requested,best_test,final_test,final_train,collapsed,node,wallclock_min,provenance,dup_group,superseded,ep_to_85,ep_to_88,ep_to_90,plateau,ep_in_band_90
pp_scal_s2,4683699,salehkaleybars,ResNet18,CIFAR10,100,scalar,AdamW,Adam,1e-3,1e-6,1,0,-15:-2.3026,,na,na,2,100,100,74.77,74.22,100.0,0,node881,39,env,,0,,,,73.858,0
gate0c_blk6_m2_s0,4652599,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,HF,?,1e-2,1e-6,1,?,none,,na,na,0,100,100,91.89,90.47,99.53,0,node880,44,inferred,,0,10,17,24,91.514,35
gate0b_blk6_s0,4651338,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,HF,?,1e-3,1e-6,1,?,none,,na,na,0,100,100,66.8,66.54,100.0,0,node873,31,inferred,,0,,,,66.326,0
gate0c_blk6_m3_s0,4652594,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,HF,?,1e-3,1e-6,1,?,none,,na,na,0,100,100,91.96,91.76,99.62,0,node887,44,inferred,,0,11,17,35,91.383,35
gate0c_blk6_m3_s1,4652598,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,HF,?,1e-3,1e-6,1,?,none,,na,na,1,100,100,91.56,91.56,99.73,0,node881,44,inferred,,0,14,19,33,91.188,46
gate0b_blk6_s1,4651339,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,HF,?,1e-3,1e-6,1,?,none,,na,na,1,100,100,66.14,65.52,100.0,0,node872,31,inferred,,0,,,,65.468,0
gate0_6block_s1,4650665,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,HF,?,,1e-6,,?,none,,na,na,1,100,100,75.47,75.05,99.9,0,node881,39,inferred,,0,,,,74.944,0
gate0c_blk6_m2_s1,4652600,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,HF,?,1e-2,1e-6,1,?,none,,na,na,1,85,100,91.68,91.5,99.58,0,node851,78,inferred,,0,10,15,22,91.006,46
gate0b_blk6_s2,4651340,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,HF,?,1e-3,1e-6,1,?,none,,na,na,2,100,100,65.99,65.7,100.0,0,node887,39,inferred,,0,,,,65.651,0
gate0c_scal_m3_s0,4652590,salehkaleybars,ResNet18,CIFAR10,100,scalar,HF,?,1e-3,1e-6,1,?,none,,na,na,0,100,100,92.21,91.64,99.66,0,node887,44,inferred,,0,14,17,33,91.657,33
gate0b_scal_s0,4651335,salehkaleybars,ResNet18,CIFAR10,100,scalar,HF,?,1e-3,1e-6,1,?,none,,na,na,0,100,100,69.09,68.52,100.0,0,node887,39,inferred,,0,,,,68.363,0
gate0c_scal_m2_s0,4652592,salehkaleybars,ResNet18,CIFAR10,100,scalar,HF,?,1e-2,1e-6,1,?,none,,na,na,0,100,100,92.46,92.08,98.8,0,node885,44,inferred,,0,10,16,25,91.719,32
gate0c_scal_m2_s1,4652593,salehkaleybars,ResNet18,CIFAR10,100,scalar,HF,?,1e-2,1e-6,1,?,none,,na,na,1,81,100,92.46,91.75,99.28,0,node851,78,inferred,,0,10,19,25,91.293,32
gate0b_scal_s1,4651336,salehkaleybars,ResNet18,CIFAR10,100,scalar,HF,?,1e-3,1e-6,1,?,none,,na,na,1,100,100,69.24,68.95,100.0,0,node864,44,inferred,,0,,,,68.785,0
gate0c_scal_m3_s1,4652591,salehkaleybars,ResNet18,CIFAR10,100,scalar,HF,?,1e-3,1e-6,1,?,none,,na,na,1,100,100,92.05,91.72,99.63,0,node887,44,inferred,,0,14,22,34,91.579,38
gate0_scalar_s1,4650664,salehkaleybars,ResNet18,CIFAR10,100,scalar,HF,?,,1e-6,,?,none,,na,na,1,100,100,76.17,75.81,99.67,0,node881,39,inferred,,0,,,,75.951,0
gate0b_scal_s2,4651337,salehkaleybars,ResNet18,CIFAR10,100,scalar,HF,?,1e-3,1e-6,1,?,none,,na,na,2,100,100,69.16,68.87,99.97,0,node873,31,inferred,,0,,,,68.734,0
bl-smoke,4687278,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.1,1,1,none,,na,na,0,2,2,66.38,66.38,60.13,0,node883,0,env,,0,,,,,0
bl-sgd-001-s0,4687279,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.01,1,1,none,,na,na,0,100,100,94.26,94.06,99.99,0,node884,29,env,,0,8,16,27,94.106,17
bl-sgd-03-s0,4687282,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.3,1,1,none,,na,na,0,100,100,94.12,94.07,99.83,0,node884,29,env,,0,69,76,82,92.679,4
bl-sgd-003-s0,4687280,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.03,1,1,none,,na,na,0,100,100,94.76,94.66,99.99,0,node886,29,env,,0,10,18,37,94.642,22
bl-sgd-01-s0,4687281,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.1,1,1,none,,na,na,0,100,100,95.26,95.25,99.97,0,node884,29,env,,0,33,53,56,94.733,8
bl-sgd-03-s1,4687286,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.3,1,1,none,,na,na,1,100,100,94.21,94.17,99.85,0,node881,29,env,,0,67,79,82,92.591,5
bl-sgd-003-s1,4687284,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.03,1,1,none,,na,na,1,100,100,94.97,94.86,99.99,0,node883,29,env,,0,13,16,30,94.822,17
bl-sgd-01-s1,4687285,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.1,1,1,none,,na,na,1,100,100,95.34,95.34,99.97,0,node886,29,env,,0,29,55,64,94.775,8
bl-sgd-001-s1,4687283,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.01,1,1,none,,na,na,1,100,100,94.3,94.22,99.99,0,node883,29,env,,0,10,15,24,94.156,14
bl-sgd-01-s2,4687289,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.1,1,1,none,,na,na,2,100,100,95.12,95.03,99.97,0,node886,29,env,,0,27,54,65,94.541,13
bl-sgd-03-s2,4687290,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.3,1,1,none,,na,na,2,100,100,94.52,94.5,99.83,0,node885,29,env,,0,68,72,80,92.818,5
bl-sgd-003-s2,4687288,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.03,1,1,none,,na,na,2,100,100,94.87,94.72,99.99,0,node884,29,env,,0,11,17,27,94.712,19
bl-sgd-001-s2,4687287,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.01,1,1,none,,na,na,2,100,100,94.28,94.09,100.0,0,node883,29,env,,0,10,17,28,94.129,15
bl-sgd-003-s3,4687292,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.03,1,1,none,,na,na,3,100,100,94.97,94.84,99.98,0,node884,29,env,,0,12,18,33,94.766,18
bl-sgd-001-s3,4687291,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.01,1,1,none,,na,na,3,100,100,94.27,94.2,99.99,0,node886,29,env,,0,9,16,23,94.15,19
bl-sgd-03-s3,4687294,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.3,1,1,none,,na,na,3,100,100,94.09,94.09,99.84,0,node859,60,env,,0,66,78,84,92.403,3
bl-sgd-01-s3,4687293,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.1,1,1,none,,na,na,3,100,100,95.1,95.05,99.96,0,node884,29,env,,0,33,55,59,94.679,11
bl-sgd-003-s4,4687296,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.03,1,1,none,,na,na,4,100,100,95.04,95.04,99.99,0,node883,29,env,,0,12,17,39,94.892,23
bl-sgd-03-s4,4687298,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.3,1,1,none,,na,na,4,100,100,94.35,94.33,99.8,0,node881,29,env,,0,66,78,82,92.87,4
bl-sgd-01-s4,4687297,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.1,1,1,none,,na,na,4,100,100,95.17,95.04,99.97,0,node886,29,env,,0,25,50,64,94.683,8
bl-sgd-001-s4,4687295,salehkaleybars,ResNet18,CIFAR10,100,?,SGD,?,,0.01,1,1,none,,na,na,4,100,100,94.3,94.22,99.99,0,node883,29,env,,0,11,15,26,94.203,14
m1a3-r0-s0,4683568,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,0,100,100,92.53,92.17,98.11,0,node858,72,env,,0,18,20,24,92.308,5
zsw-l-r07_s0,4681682,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.7,0,100,100,89.39,89.15,98.84,0,node880,31,env,,0,32,50,,88.993,10
rs-lay-3e5-s0,4700359,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-5,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,92.77,92.07,98.08,0,node887,31,env,,0,31,40,53,91.745,25
zb-l-r0,4681230,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,0,20,20,71.07,71.07,70.88,0,node887,6,env,,0,,,,32.49,0
zsw-l-r0_s0,4681674,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,0,100,100,88.12,87.97,93.64,0,node881,31,env,,0,39,85,,87.854,0
p3-lay-plain,4681087,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,88.23,88.23,91.72,0,node885,6,env,,0,14,20,,75.296,0
zb-l-r05,4681232,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.5,0,20,20,71.36,71.36,70.97,0,node887,6,env,,0,,,,32.476,0
c100disc-c10,4683258,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,5,5,67.37,67.37,63.38,0,node882,1,env,,0,,,,,0
zsw-l-r05_s0,4681680,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.5,0,100,100,89.5,89.3,98.7,0,node887,31,env,,0,33,51,,89.119,18
a0L-lsh01-1e4_s0,4680944,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,shrink,0.1,na,0,100,100,92.74,92.48,97.99,0,node887,31,env,,0,24,26,31,92.281,9
ac-r008-s0,4687204,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.08,0,100,100,92.7,92.47,99.22,0,node881,31,env,,0,17,19,22,92.192,3
hs-l-lam01_s0,4680586,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0.1,na,0,100,100,92.55,92.46,97.8,0,node886,31,inferred,,0,36,39,42,92.3,4
a0h-lsh01-1e6_s0,4680823,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,0,100,100,92.53,92.15,97.64,0,node851,77,env,,0,37,38,42,92.239,3
v_layerwise,4679110,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,0,3,3,13.19,13.19,13.01,0,node851,2,inferred,,0,,,,,0
e300-lplain_s0,4680995,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,300,300,92.2,92.06,99.99,0,node886,91,env,,0,14,23,40,92.02,43
a0L-lplain-1e3_s0,4680939,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,91.6,91.16,99.88,0,node886,31,env,,0,13,23,38,91.225,46
g3_sgdmAdam_layer_s0,4679442,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,?,none,,na,na,0,100,100,91.11,90.62,99.73,0,node885,31,inferred,,0,15,26,48,90.588,64
zv-l-r0,4681113,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,0,4,4,13.49,13.49,13.46,0,node887,1,env,,0,,,,,0
hv_lam1,4679630,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,1,na,0,4,4,13.36,13.36,13.4,0,node885,1,inferred,,0,,,,,0
a0L-lsh01-1e6_s0,4680948,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,0,100,100,92.79,92.79,97.76,0,node881,31,env,,0,35,38,41,92.461,4
m1a3-r01-s0,4683574,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.1,0,100,100,92.6,92.22,99.36,0,node880,31,env,,0,17,19,22,92.229,2
d2_layer_s0,4679314,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,0,100,100,91.22,91.06,99.55,0,node886,31,inferred,,0,28,36,58,90.945,46
zm0-l-r1,4682710,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zmpool,na,1,0,20,20,74.23,74.23,73.21,0,node858,14,env,,0,,,,32.972,0
a0h-lplain-1e6_s0,4680822,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.28,90.68,99.6,0,node859,72,env,,0,29,35,51,90.859,50
hv_ratio1,4679629,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,additive,na,1,0,4,4,13.49,13.49,13.46,0,node885,1,inferred,,0,,,,,0
zm0-ref-layer,4682708,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,20,20,73.04,73.04,73.05,0,node858,14,env,,0,,,,33.062,0
zv-ref-layer,4681111,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,4,4,13.51,13.51,13.47,0,node887,1,env,,0,,,,,0
p3-lay-L1p0,4681084,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,88.34,88.34,89.05,0,node887,6,env,,0,18,20,,69.88,0
zm0-l-r0,4682712,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zmpool,na,0,0,20,20,71.13,71.13,70.66,0,node858,14,env,,0,,,,32.297,0
hv_lam0,4679628,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0,na,0,4,4,13.49,13.49,13.47,0,node885,1,inferred,,0,,,,,0
a0L-lsh01-1e3_s0,4680940,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.1,na,0,100,100,92.66,92.42,98.18,0,node886,30,env,,0,18,20,24,92.443,8
h2-l-L0p01_s0,4680677,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.01,na,0,100,100,92.68,92.57,97.95,0,node885,31,env,,0,36,37,41,92.31,2
m1a3-r02-s0,4683577,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.2,0,100,100,92.47,92.25,99.84,0,node880,30,env,,0,14,18,22,92.188,8
ac-r004-s0,4687203,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.04,0,100,100,92.41,92.27,98.37,0,node880,30,env,,0,18,19,22,92.033,3
ac-r002-s0,4687202,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.02,0,100,100,92.5,92.34,98.21,0,node883,30,env,,0,17,19,23,92.179,4
h2-l-L0p5_s0,4680678,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.5,na,0,100,100,92.51,92.51,97.79,0,node885,30,env,,0,36,38,42,92.255,4
zv-l-r1,4681114,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,1,0,4,4,13.49,13.49,13.47,0,node887,1,env,,0,,,,,0
mx-add-r005-s0,4682873,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,0,100,100,93.51,93.18,99.56,0,node881,31,env,,0,35,40,42,93.103,2
h2-lam03_s0,4680779,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.3,na,0,100,100,92.76,92.42,97.75,0,node885,31,env,,0,36,38,42,92.406,5
adg-A-r003_s0,4681165,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,0,100,100,91.66,91.23,99.81,0,node887,31,env,,0,17,25,34,91.29,52
h2-lam01_s0,4680778,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,0,100,100,92.59,92.31,97.77,0,node880,30,env,,0,36,38,42,92.162,6
g1_sgdm_layer_s0,4679157,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,0,100,100,91.32,91.04,99.66,0,node866,37,inferred,,0,28,37,48,90.994,49
a0h-lplain-1e3_s0,4680810,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,91.76,91.76,99.87,0,node851,78,env,,0,14,23,40,91.293,45
e3a-r005_s0,4681639,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,0,300,300,93.5,93.11,99.86,0,node887,93,env,,0,37,40,42,93.07,2
m1a3-r04-s0,4683580,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.4,0,100,100,91.71,91.69,99.89,0,node887,31,env,,0,13,20,31,91.426,37
e3a-lplain_s0,4681637,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,300,300,92.12,91.75,99.99,0,node887,93,env,,0,29,36,56,91.907,55
lp-l-L1e4_s0,4681056,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.0001,na,0,100,100,90.99,90.51,99.71,0,node880,30,env,,0,30,36,64,90.481,52
h2A-l-plain_s0,4680682,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,90.68,90.34,99.78,0,node886,31,env,,0,15,27,56,90.371,61
a0L-lplain-1e4_s0,4680943,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,0,100,100,91.23,90.9,99.78,0,node887,31,env,,0,19,26,45,90.891,58
lp-l-L1e5_s0,4681054,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.00001,na,0,100,100,91.41,90.78,99.72,0,node885,31,env,,0,29,36,48,90.873,52
a0L-lplain-1e6_s0,4680947,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.33,90.81,99.69,0,node882,31,env,,0,28,38,52,90.838,51
dc-sg-a1e3-s0,4683405,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,0,100,100,92.58,92.36,98.83,0,node882,31,env,,0,18,19,21,92.144,3
zb-l-r1,4681231,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,1,0,20,20,74.0,74.0,73.19,0,node885,6,env,,0,,,,33.115,0
e3a-r0_s0,4681638,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,0,300,300,92.84,92.52,99.33,0,node885,93,env,,0,37,38,42,92.305,5
p7-r18-lay-s0,4685313,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,87.77,87.77,91.61,0,node880,6,env,,0,13,,,74.978,0
h2-base_s0,4680780,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.37,90.85,99.67,0,node887,31,env,,0,29,36,57,90.872,53
adg-A-r01_s0,4681166,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,0,100,100,91.43,91.43,99.8,0,node887,31,env,,0,15,26,42,91.194,38
h2-l-L0p001_s0,4680676,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.001,na,0,100,100,92.43,92.23,99.89,0,node886,31,env,,0,30,38,48,92.268,17
sc-ResNet18-layer-s0,4683088,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.01,90.73,99.7,0,node887,31,env,,0,28,37,55,90.578,56
m1a3-r003-s0,4683571,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.03,0,100,100,92.47,92.16,98.17,0,node851,77,env,,0,17,19,23,92.215,7
lp-l-L3e5_s0,4681055,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.00003,na,0,100,100,91.28,91.07,99.57,0,node887,31,env,,0,28,37,55,90.792,49
rs-lay-1e5-s0,4700358,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-5,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,91.93,90.87,95.95,0,node887,31,env,,0,32,46,58,90.787,36
zsw-l-r1_s0,4681684,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,1,0,100,100,91.18,90.97,99.75,0,node885,30,env,,0,28,38,53,90.761,52
h2A-l-L0p1_s0,4680681,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,0,100,100,92.29,91.84,97.9,0,node886,30,env,,0,15,16,20,91.98,18
dc-sg-a1e4-s0,4683406,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,additive,na,0.06,0,100,100,93.12,92.82,99.46,0,node882,30,env,,0,25,26,29,92.892,3
e3a-lsh01_s0,4681651,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,0,300,300,92.45,92.0,99.33,0,node882,93,env,,0,36,38,42,91.95,6
d4_clipL_s0,4679607,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,,na,na,0,100,100,91.55,90.88,99.65,0,node886,31,inferred,,0,29,36,46,91.0,49
a0h-lsh01-1e4_s0,4680814,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,shrink,0.1,na,0,100,100,92.51,92.51,97.95,0,node858,71,env,,0,24,26,31,92.231,6
mx_sig_layerwise_s0,4682859,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.29,91.04,99.65,0,node887,31,env,,0,28,36,52,90.831,50
a0h-lsh01-1e3_s0,4680811,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.1,na,0,100,100,92.5,92.28,98.14,0,node851,78,env,,0,18,20,24,92.239,7
sc-ResNet18-add-s0,4683089,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,0,100,100,93.66,93.43,99.77,0,node887,31,env,,0,34,39,42,93.44,3
h2-l-L1p0_s0,4680679,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,100,100,92.68,92.51,97.72,0,node880,31,env,,0,36,38,42,92.414,5
zsw-l-r01_s0,4681676,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.1,0,100,100,89.95,89.53,98.61,0,node880,30,env,,0,33,55,,89.332,20
ac-r015-s0,4687205,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.15,0,100,100,92.49,92.09,99.67,0,node885,30,env,,0,16,19,21,92.129,5
zsw-l-r03_s0,4681678,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.3,0,100,100,89.88,89.88,99.16,0,node887,31,env,,0,33,50,,89.392,24
h2-lam003_s0,4680777,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.03,na,0,100,100,92.49,92.35,97.78,0,node882,31,env,,0,36,38,41,92.187,6
mx-add-r007-s0,4682883,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.07,0,100,100,93.56,93.27,99.85,0,node883,31,env,,0,34,39,42,93.129,2
